"CHAVE DE ACESSO","MODELO","SÉRIE","NÚMERO","NATUREZA DA OPERAÇÃO","DATA EMISSÃO","EVENTO MAIS RECENTE","DATA/HORA EVENTO MAIS RECENTE","CPF/CNPJ Emitente","RAZÃO SOCIAL EMITENTE","INSCRIÇÃO ESTADUAL EMITENTE","UF EMITENTE","MUNICÍPIO EMITENTE","CNPJ DESTINATÁRIO","NOME DESTINATÁRIO","UF DESTINATÁRIO","INDICADOR IE DESTINATÁRIO","DESTINO DA OPERAÇÃO","CONSUMIDOR FINAL","PRESENÇA DO COMPRADOR","VALOR NOTA FISCAL"
"41250128650669000148550020000161551000161560","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","16155","VENDAS DENTRO UF","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:25:37","28650669000148","JRS LIVRARIA E PAPELARIA EIRELI - ME","9076092270","PR","PONTA GROSSA","09539697000148","30º BATALHAO DE INFANTARIA MECANIZADA","PR","CONTRIBUINTE ISENTO","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1012.20"
"53250103160007000169550010001027391000584566","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","102739","VENDA DE PRODUCAO DO ESTABELECIMENTO. EFETUADA FORA DO ESTA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:28:55","03160007000169","CALEVI MINERADORA E COMERCIO LTDA","739639800122","DF","BRASILIA","09553484000170","HOSPITAL MILITAR DE AREA DE BRASILIA","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","395.00"
"24250104050869000100550010000076681263249996","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","7668","VENDA NFE","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:45:26","04050869000100","PHARMACIA UNIVERSITARIA UNP EIRELI EPP","200868608","RN","NATAL","00394429018581","BASE AEREA DE NATAL","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1173.00"
"31250130848671000178550010000005451983737447","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","545","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:51:36","30848671000178","ELAINE NEVES DE MEDEIROS ME","32247310079","MG","BELO HORIZONTE","00394502039865","COMANDO DA MARINHA CENTRO INTEN MARINHA SAO PEDRO DA A","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","206.46"
"24250108091529000170550010000540061518005123","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","54006","5102 Venda de mercadoria adquirida ou recebida de terceir","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:52:00","08091529000170","COMERCIAL ZONA SUL LTDA ME","202027112","RN","MACAIBA","00394502039784","COMANDO DA MARINHA","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","125.00"
"33250102005077000180550550000122121379662593","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","55","12212","VENDA DE MERC ADQUIRIDA OU REC TERCEIROS","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:01:14","02005077000180","KORAL HOSPITALAR LTDA","86225840","RJ","RIO DE JANEIRO","00394429019391","COMAD.DA AERONAUTICA-GAP-RF","PE","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","773.40"
"31250130848671000178550010000005461696332949","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","546","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:13:36","30848671000178","ELAINE NEVES DE MEDEIROS ME","32247310079","MG","BELO HORIZONTE","10727655000110","INSTITUTO FEDERAL DE EDUCACAO. CIENCIA E TECNOLOGIA DO NORTE","MG","CONTRIBUINTE ICMS","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","200.00"
"26250144923750000100550010000001501201404086","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","150","VENDA DE MERC. ADQUIRIDA DE TERCEIRO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:11:47","44923750000100","GOMES LIMA COM. VAREJISTA DE PECAS AUT. LTDA","107598752","PE","SERRA TALHADA","24416174000106","UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO","PE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","2410.16"
"43250100243167000183550010000457621100457621","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","45762","REMESSA PARA REPOSICAO DE LOCACAO (5949)","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:32:03","00243167000183","CSA COPIADORAS LTDA.","910172110","RS","PASSO FUNDO","00394460015254","ALFANDEGA DA REC FED DO BRASIL DO PORTO DO RIO GRANDE / RS","RS","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","1145.45"
"43250101611294000150550010000047011012823666","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","4701","VENDA COM SUSB TRIBU","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:34:48","01611294000150","SCHWAB & TERNUS LTDA","150122144","RS","CACHOEIRA DO SUL","10360293000252","HOSPITAL MILITAR DE AREA DE PORTO ALEGRE","RS","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","0 - NORMAL","1 - OPERAÇÃO PRESENCIAL","2156.40"
"43250101611294000150550010000047021012823680","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","4702","VENDA COM SUSB TRIBU","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:50:52","01611294000150","SCHWAB & TERNUS LTDA","150122144","RS","CACHOEIRA DO SUL","10360293000252","HOSPITAL MILITAR DE AREA DE PORTO ALEGRE","RS","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","0 - NORMAL","1 - OPERAÇÃO PRESENCIAL","7370.00"
"23250146395687003985550990027363611500225539","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","99","2736361","DEVOL VD COMB DEST CONS FINAL DEST CLIENTE ORG PUB FED","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 17:56:44","46395687003985","BAHIANA DISTRIBUIDORA DE GAS LTDA","62671278","CE","CAUCAIA","00394429019553","COMANDO DA AERONAUTICA","CE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","5770.55"
"35250108190722000168550010000115161000111188","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","11516","SAIDA - REMESSA PARA LABORATORIO","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 18:48:07","08190722000168","SYNEOS HEALTH BRASIL LTDA.","151504780117","SP","SAO PAULO","17217985003472","UNIVERSIDADE FEDERAL DE MINAS GERAIS","MG","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","21412.41"
"33250132545478000193550010000000641035153271","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","64","VENDA DE MERCADORIA ADQUIRIDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 19:00:54","32545478000193","TRIXX NAUTICA COMERCIO E SERVICOS LTDA","11346898","RJ","RIO DE JANEIRO","00394494003585","MINISTERIO DA JUSTICA E SEGURANCA PUBLICA","RJ","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","1429.50"
"23250146395687003985550990027363751247845266","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","99","2736375","VENDA COMBUSTIVEL P/ CONS. FINAL","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 19:41:17","46395687003985","BAHIANA DISTRIBUIDORA DE GAS LTDA","62671278","CE","CAUCAIA","00394429019553","COMANDO DA AERONAUTICA","CE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4219.99"
"31250130848671000178550010000005481347881453","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","548","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 20:40:27","30848671000178","ELAINE NEVES DE MEDEIROS ME","32247310079","MG","BELO HORIZONTE","10838653001250","INSTITUTO FEDERAL ESP. SANTO/CAMPUS ALEGRE","ES","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","340.00"
"52250140175705000164550010002603021958249386","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","260302","VENDA","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 16:23:16","40175705000164","CEI COMERCIO EXP E IMP DE MAT MED LTDA","103552375","GO","ANAPOLIS","00394544021344","MINISTERIO DA SAUDE DEPARTAMENTO REGIONA","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","1 - OPERAÇÃO PRESENCIAL","57000.00"
"13250128388146000175550030000012141000008843","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","3","1214","VENDA DE MERCADORIA (DENTRO DO ESTADO)","02/01/2025 00:00:00","Autorização de Uso","02/01/2025 23:04:20","28388146000175","PAULO MICHEL DE SOUZA MARQUES EIRELI","53961510","AM","MANAUS","00394502040103","COMANDO DA MARINHA CENTRO DE INTEN DA MARINHA EM MANAU","AM","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","0 - NORMAL","0 - NÃO SE APLICA","3919.80"
"51250113332212000118550010000960941000362410","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","96094","Venda de Merc.Originada de Enc.Para Entrega Futura","02/01/2025 00:00:00","Autorização de Uso","03/01/2025 09:18:00","13332212000118","FINISSIMA DISTRIBUIDORA DE AGUA LTDA EPP","134769244","MT","VARZEA GRANDE","33004540000100","FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO","MT","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","0 - NORMAL","1 - OPERAÇÃO PRESENCIAL","781.65"
"24250121172344000158550010000287711518005120","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","28771","5102 Venda Interna Normal","02/01/2025 00:00:00","Autorização de Uso","28/01/2025 13:33:41","21172344000158","J NUNES DISTRIBUIDORA DE ALIMENTOS EIRELI","204169810","RN","NATAL","24365710000183","UNIVERSIDADE FEDERAL DO RIO GRANDE NORTE","RN","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","392.16"
"15250105054903000179558900032969731020547089","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","890","3296973","venda","02/01/2025 00:31:46","Autorização de Uso","02/01/2025 02:01:59","***.732.732-**","MIGUEL FERREIRA DE ANDRADE","-1","PA","MELGACO","05526783000408","MINISTERIO DO DESENVOLVIMENTO SOCIAL. FAMILIA E COMBATE A FO","DF","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","14998.43"
"53250156958546000104550010000000131220757800","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","1","13","NFE Licitacoes","02/01/2025 00:39:49","Autorização de Uso","02/01/2025 00:39:50","56958546000104","56.958.546 GUILHERME TIAGO OLIVEIRA SANTOS","832400200170","DF","BRASILIA","00394460028909","MINISTERIO DA ECONOMIA","DF","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","445500.00"
"26250108868231000123550020010419391251134203","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","1041939","Vda merc adq ou rec terceiros","02/01/2025 00:55:21","Autorização de Uso","02/01/2025 00:55:23","08868231000123","CIA SANTOS DISTRIBUIDORA E IMPORTADORA DE HORTIFRUTI LTDA","35126302","PE","VITORIA DE SANTO ANTAO","31543958000152","BASE ADMINISTRATIVA DO CURADO","PE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","85.00"
"26250108868231000123550020010419421814457220","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","1041942","Vda merc adq ou rec terceiros","02/01/2025 00:55:44","Autorização de Uso","02/01/2025 00:55:48","08868231000123","CIA SANTOS DISTRIBUIDORA E IMPORTADORA DE HORTIFRUTI LTDA","35126302","PE","VITORIA DE SANTO ANTAO","31543958000152","BASE ADMINISTRATIVA DO CURADO","PE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","592.20"
"26250108868231000123550020010419481564616206","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","2","1041948","Vda merc adq ou rec terceiros","02/01/2025 00:56:08","Autorização de Uso","02/01/2025 00:56:10","08868231000123","CIA SANTOS DISTRIBUIDORA E IMPORTADORA DE HORTIFRUTI LTDA","35126302","PE","VITORIA DE SANTO ANTAO","31543958000152","BASE ADMINISTRATIVA DO CURADO","PE","NÃO CONTRIBUINTE","1 - OPERAÇÃO INTERNA","1 - CONSUMIDOR FINAL","0 - NÃO SE APLICA","85.00"
"35250149351786001152550060004560661005954947","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","6","456066","VENDA","02/01/2025 01:07:43","Autorização de Uso","02/01/2025 05:08:37","49351786001152","BAXTER HOSPITALAR LTDA","233069303111","SP","CABREUVA","33663683005347","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4035.00"
"35250149351786001152550060004560601005954889","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","6","456060","VENDA","02/01/2025 01:07:43","Autorização de Uso","02/01/2025 05:08:37","49351786001152","BAXTER HOSPITALAR LTDA","233069303111","SP","CABREUVA","33663683005347","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4035.00"
"35250149351786001152550060004560641005954926","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","6","456064","VENDA","02/01/2025 01:07:43","Autorização de Uso","02/01/2025 05:08:37","49351786001152","BAXTER HOSPITALAR LTDA","233069303111","SP","CABREUVA","33663683005347","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4035.00"
"35250149351786001152550060004560621005954905","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","6","456062","VENDA","02/01/2025 01:07:43","Autorização de Uso","02/01/2025 05:08:38","49351786001152","BAXTER HOSPITALAR LTDA","233069303111","SP","CABREUVA","33663683005347","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4035.00"
"35250149351786001152550060004560721005955002","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","6","456072","VENDA","02/01/2025 01:07:43","Autorização de Uso","02/01/2025 05:08:38","49351786001152","BAXTER HOSPITALAR LTDA","233069303111","SP","CABREUVA","33663683005347","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4035.00"
"35250149351786001152550060004560701005954982","55 - NF-E EMITIDA EM SUBSTITUIÇÃO AO MODELO 1 OU 1A","6","456070","VENDA","02/01/2025 01:07:43","Autorização de Uso","02/01/2025 05:08:38","49351786001152","BAXTER HOSPITALAR LTDA","233069303111","SP","CABREUVA","33663683005347","UNIVERSIDADE FEDERAL DO RIO DE JANEIRO","RJ","NÃO CONTRIBUINTE","2 - OPERAÇÃO INTERESTADUAL","1 - CONSUMIDOR FINAL","9 - OPERAÇÃO NÃO PRESENCIAL. OUTROS","4035.00"
